sale_id,customer_id,product_id,store_id,sale_date,quantity,total_amount
SALE103817,CUST9741,PROD1423,STORE171,2021-06-17,1,718.04
SALE103818,CUST3386,PROD1015,STORE179,2021-02-25,1,941.96
SALE103819,CUST7601,PROD1336,STORE143,2025-08-04,1,780.38
SALE103820,CUST5648,PROD1397,STORE188,2022-12-31,2,279.48
SALE103821,CUST8424,PROD1490,STORE123,2020-01-24,9,6215.49
SALE103822,CUST4468,PROD1468,STORE111,2020-02-24,7,5664.75
SALE103823,CUST4092,PROD1349,STORE127,2024-11-10,1,892.86
SALE103824,CUST2273,PROD1069,STORE186,2020-08-02,8,3000.32
SALE103825,CUST4067,PROD1270,STORE180,2021-03-20,9,4566.33
SALE103826,CUST4573,PROD1360,STORE163,2021-01-17,1,975.77
SALE103827,CUST7514,PROD1109,STORE175,2024-08-31,3,980.46
SALE103828,CUST7927,PROD1242,STORE136,2020-01-15,6,1912.08
SALE103829,CUST5887,PROD1278,STORE109,2024-05-16,2,923.18
SALE103830,CUST1446,PROD1106,STORE132,2025-12-01,3,1853.49
SALE103831,CUST7198,PROD1193,STORE114,2023-03-26,3,2427.75
SALE103832,CUST9145,PROD1159,STORE124,2022-10-21,3,1371.9
SALE103833,CUST4415,PROD1336,STORE139,2020-09-24,9,1399.32
SALE103834,CUST10698,PROD1433,STORE199,2020-12-23,8,556.96
SALE103835,CUST1480,PROD1334,STORE147,2023-02-07,4,1307.28
SALE103836,CUST2606,PROD1404,STORE141,2021-11-13,3,974.4
SALE103837,CUST8843,PROD1253,STORE118,2023-06-17,8,3240.32
SALE103838,CUST4425,PROD1436,STORE150,2024-06-20,1,681.04
SALE103839,CUST1929,PROD1298,STORE152,2022-11-20,5,1453.4
SALE103840,CUST9323,PROD1247,STORE191,2020-07-04,3,1677.42
SALE103841,CUST5950,PROD1009,STORE164,2025-04-23,1,718.04
SALE103842,CUST9549,PROD1031,STORE113,2024-07-16,8,5308.56
SALE103843,CUST8290,PROD1044,STORE188,2022-07-22,1,284.82
SALE103844,CUST5786,PROD1429,STORE125,2022-01-24,7,1993.9500000000005
SALE103845,CUST9097,PROD1464,STORE143,2023-03-20,2,1764.58
SALE103846,CUST9525,PROD1006,STORE168,2024-01-19,9,3714.03
SALE103847,CUST10039,PROD1012,STORE151,2023-10-13,5,360.4500000000001
SALE103848,CUST3987,PROD1458,STORE148,2022-04-19,4,2934.2
SALE103849,CUST4102,PROD1428,STORE135,2020-12-08,1,239.38
SALE103850,CUST4225,PROD1051,STORE145,2023-10-17,7,1974.56
SALE103851,CUST10968,PROD1214,STORE104,2022-04-30,3,1278.99
SALE103852,CUST2276,PROD1105,STORE111,2020-09-15,2,457.9
SALE103853,CUST2532,PROD1365,STORE159,2023-12-19,2,1183.44
SALE103854,CUST10534,PROD1291,STORE186,2020-07-14,4,560.68
SALE103855,CUST3144,PROD1080,STORE139,2024-06-30,1,247.62
SALE103856,CUST1996,PROD1041,STORE177,2022-07-05,6,4349.04
SALE103857,CUST9395,PROD1407,STORE197,2024-07-17,5,3689.2
SALE103858,CUST2699,PROD1026,STORE136,2021-01-17,6,1373.6999999999998
SALE103859,CUST8033,PROD1438,STORE135,2024-08-23,5,1091.4
SALE103860,CUST2452,PROD1259,STORE111,2022-01-06,7,2624.3
SALE103861,CUST6826,PROD1151,STORE131,2024-07-10,4,3531.6
SALE103862,CUST3144,PROD1366,STORE140,2020-12-08,1,695.55
SALE103863,CUST6309,PROD1311,STORE100,2023-01-26,2,1372.9
SALE103864,CUST4563,PROD1025,STORE116,2021-07-17,5,3978.8
SALE103865,CUST5137,PROD1237,STORE188,2021-01-23,6,1080.78
SALE103866,CUST7103,PROD1186,STORE142,2020-01-29,9,1309.77
SALE103867,CUST6029,PROD1112,STORE129,2020-09-30,7,4918.06
SALE103868,CUST9895,PROD1477,STORE179,2025-03-03,5,2010.5
SALE103869,CUST6277,PROD1104,STORE183,2020-03-28,5,1158.45
SALE103870,CUST7397,PROD1036,STORE131,2021-11-20,7,513.24
SALE103871,CUST4107,PROD1269,STORE161,2020-12-21,6,5687.4
SALE103872,CUST8914,PROD1272,STORE126,2025-12-02,2,154.78
SALE103873,CUST3256,PROD1161,STORE176,2021-05-25,8,2094.48
SALE103874,CUST3132,PROD1427,STORE112,2023-04-05,4,2314.32
SALE103875,CUST5739,PROD1114,STORE114,2022-04-22,4,3809.44
SALE103876,CUST7495,PROD1227,STORE123,2024-08-02,4,2622.32
SALE103877,CUST1702,PROD1108,STORE144,2020-08-26,2,46.2
SALE103878,CUST8001,PROD1037,STORE164,2020-01-21,6,577.5600000000001
SALE103879,CUST6413,PROD1229,STORE157,2022-11-07,2,382.9
SALE103880,CUST6834,PROD1139,STORE159,2023-12-14,3,1332.66
SALE103881,CUST2248,PROD1288,STORE198,2021-06-03,9,5972.13
SALE103882,CUST3751,PROD1286,STORE135,2025-08-26,6,3370.8
SALE103883,CUST10941,PROD1090,STORE125,2023-07-06,1,673.93
SALE103884,CUST4690,PROD1138,STORE138,2025-02-28,3,1110.21
SALE103885,CUST2192,PROD1034,STORE161,2024-07-12,9,5355.63
SALE103886,CUST2165,PROD1385,STORE173,2020-02-13,2,880.14
SALE103887,CUST2591,PROD1230,STORE130,2021-11-22,9,2154.42
SALE103888,CUST9953,PROD1366,STORE166,2024-06-12,4,3269.48
SALE103889,CUST2200,PROD1369,STORE186,2021-06-08,4,3619.76
SALE103890,CUST9559,PROD1297,STORE120,2025-12-25,9,1270.44
SALE103891,CUST5923,PROD1345,STORE178,2024-04-22,1,64.82
SALE103892,CUST9721,PROD1437,STORE171,2025-08-18,5,1199.55
SALE103893,CUST9544,PROD1250,STORE144,2022-04-29,1,561.8
SALE103894,CUST2528,PROD1044,STORE134,2024-01-17,9,7879.95
SALE103895,CUST4808,PROD1356,STORE143,2024-12-22,2,490.86
SALE103896,CUST2803,PROD1345,STORE195,2020-12-18,7,648.13
SALE103897,CUST2450,PROD1395,STORE115,2023-08-13,6,2038.86
SALE103898,CUST5806,PROD1008,STORE113,2022-11-16,1,798.43
SALE103899,CUST4282,PROD1221,STORE109,2023-04-11,6,257.82
SALE103900,CUST1801,PROD1341,STORE109,2023-07-25,8,4864.64
SALE103901,CUST4123,PROD1195,STORE178,2025-05-22,6,3425.6400000000003
SALE103902,CUST1081,PROD1093,STORE132,2024-10-17,2,382.72
SALE103903,CUST9118,PROD1038,STORE183,2023-05-17,2,1560.76
SALE103904,CUST8372,PROD1404,STORE141,2023-12-10,7,149.17
SALE103905,CUST1041,PROD1051,STORE178,2023-03-22,1,959.39
SALE103906,CUST4537,PROD1424,STORE134,2024-09-05,3,509.1
SALE103907,CUST7047,PROD1205,STORE128,2024-06-13,5,534.35
SALE103908,CUST5355,PROD1098,STORE175,2025-12-18,3,966.81
SALE103909,CUST1744,PROD1062,STORE177,2024-11-04,6,2557.98
SALE103910,CUST8594,PROD1388,STORE145,2023-07-09,3,1196.25
SALE103911,CUST1004,PROD1387,STORE189,2025-02-22,9,4163.849999999999
SALE103912,CUST5740,PROD1112,STORE170,2022-11-09,6,5385.4800000000005
SALE103913,CUST9767,PROD1326,STORE137,2024-03-13,8,2991.12
SALE103914,CUST5844,PROD1353,STORE170,2023-05-19,7,2029.86
SALE103915,CUST8616,PROD1242,STORE145,2025-12-28,8,6966.32
SALE103916,CUST5083,PROD1413,STORE181,2020-01-24,9,3420.72
SALE103917,CUST6462,PROD1309,STORE175,2022-02-25,6,795.48
SALE103918,CUST7110,PROD1071,STORE175,2025-03-02,8,4177.68
SALE103919,CUST5886,PROD1027,STORE194,2024-08-13,4,1861.04
SALE103920,CUST3135,PROD1020,STORE160,2020-07-14,1,30.44
SALE103921,CUST6259,PROD1307,STORE158,2025-02-05,6,5154.9
SALE103922,CUST8042,PROD1288,STORE172,2025-06-17,1,718.04
SALE103923,CUST2036,PROD1367,STORE155,2020-02-13,4,3204.68
SALE103924,CUST5098,PROD1072,STORE137,2025-06-14,9,3103.0199999999995
SALE103925,CUST7235,PROD1066,STORE122,2022-03-13,5,1268.0
SALE103926,CUST5812,PROD1406,STORE139,2021-07-22,9,2346.84
SALE103927,CUST7265,PROD1075,STORE140,2021-11-08,9,2668.59
SALE103928,CUST2769,PROD1362,STORE146,2021-02-17,5,687.8499999999999
SALE103929,CUST2341,PROD1204,STORE129,2024-09-26,5,3089.15
SALE103930,CUST5607,PROD1287,STORE190,2025-09-21,1,718.04
SALE103931,CUST4685,PROD1276,STORE121,2022-10-29,1,223.35
SALE103932,CUST3715,PROD1390,STORE120,2025-04-06,3,2551.3500000000004
SALE103933,CUST8590,PROD1198,STORE152,2024-08-30,2,409.24
SALE103934,CUST1780,PROD1173,STORE132,2023-08-28,9,2740.14
SALE103935,CUST4302,PROD1376,STORE188,2023-07-06,6,5993.16
SALE103936,CUST10713,PROD1155,STORE150,2022-08-24,3,742.86
SALE103937,CUST1102,PROD1299,STORE176,2025-06-23,7,3217.34
SALE103938,CUST5165,PROD1122,STORE133,2023-07-19,1,830.65
SALE103939,CUST5438,PROD1483,STORE154,2025-01-30,8,2675.52
SALE103940,CUST9254,PROD1172,STORE158,2020-10-02,5,3376.65
SALE103941,CUST6698,PROD1138,STORE171,2021-02-21,1,160.83
SALE103942,CUST1059,PROD1133,STORE133,2024-01-08,6,1600.98
SALE103943,CUST5593,PROD1123,STORE124,2024-11-07,4,3531.68
SALE103944,CUST8192,PROD1181,STORE170,2021-09-02,8,6261.76
SALE103945,CUST5458,PROD1120,STORE100,2020-01-28,3,235.44
SALE103946,CUST2500,PROD1379,STORE182,2021-10-27,4,2197.72
SALE103947,CUST8300,PROD1221,STORE192,2021-02-25,5,337.25
SALE103948,CUST10618,PROD1314,STORE117,2025-08-30,1,869.44
SALE103949,CUST1813,PROD1197,STORE182,2023-09-15,6,577.5600000000001
SALE103950,CUST1199,PROD1203,STORE150,2022-11-02,1,245.51
SALE103951,CUST9776,PROD1356,STORE106,2020-12-12,8,3520.56
SALE103952,CUST10814,PROD1309,STORE175,2022-10-23,2,288.24
SALE103953,CUST4946,PROD1409,STORE181,2024-05-06,6,3695.82
SALE103954,CUST5175,PROD1073,STORE130,2025-03-23,6,5227.86
SALE103955,CUST3324,PROD1206,STORE159,2022-08-23,6,2249.4
SALE103956,CUST10776,PROD1328,STORE111,2025-01-01,1,964.03
SALE103957,CUST10685,PROD1304,STORE162,2025-01-18,1,709.51
SALE103958,CUST10815,PROD1312,STORE112,2021-10-04,1,167.82
SALE103959,CUST6680,PROD1069,STORE186,2022-10-03,3,2829.48
SALE103960,CUST6850,PROD1200,STORE139,2020-04-22,6,1631.46
SALE103961,CUST3447,PROD1113,STORE157,2024-01-19,2,1465.38
SALE103962,CUST8023,PROD1275,STORE169,2025-06-23,9,3873.96
SALE103963,CUST10881,PROD1303,STORE110,2020-11-05,6,3037.86
SALE103964,CUST3582,PROD1477,STORE131,2023-12-18,5,2213.3
SALE103965,CUST9502,PROD1331,STORE160,2023-04-26,7,487.34
SALE103966,CUST7963,PROD1172,STORE117,2024-02-09,4,3532.88
SALE103967,CUST6282,PROD1258,STORE152,2025-12-04,3,2777.16
SALE103968,CUST6277,PROD1222,STORE147,2021-04-04,7,1798.51
SALE103969,CUST7444,PROD1339,STORE101,2025-06-16,9,3506.67
SALE103970,CUST9060,PROD1494,STORE101,2023-03-01,3,198.84
SALE103971,CUST8444,PROD1367,STORE109,2021-11-25,2,779.26
SALE103972,CUST5415,PROD1146,STORE189,2025-02-20,2,569.7
SALE103973,CUST1942,PROD1396,STORE196,2024-01-02,7,5600.490000000001
SALE103974,CUST1814,PROD1480,STORE123,2021-03-24,5,3640.0
SALE103975,CUST2134,PROD1408,STORE176,2021-07-27,8,5327.04
SALE103976,CUST10483,PROD1462,STORE173,2022-02-23,3,1566.42
SALE103977,CUST5245,PROD1257,STORE110,2025-01-10,2,1372.9
SALE103978,CUST7858,PROD1426,STORE170,2022-12-04,4,2319.96
SALE103979,CUST10702,PROD1089,STORE157,2020-08-18,3,785.4300000000001
SALE103980,CUST2849,PROD1205,STORE100,2020-05-25,2,1369.16
SALE103981,CUST5486,PROD1152,STORE140,2021-10-29,7,4120.41
SALE103982,CUST3955,PROD1157,STORE124,2023-09-17,4,2426.96
SALE103983,CUST5285,PROD1166,STORE192,2022-12-11,8,2165.52
SALE103984,CUST1368,PROD1446,STORE195,2025-10-13,7,2660.56
SALE103985,CUST2902,PROD1252,STORE186,2024-07-07,8,5195.52
SALE103986,CUST4731,PROD1094,STORE148,2021-03-24,1,442.66
SALE103987,CUST1249,PROD1197,STORE170,2024-10-03,8,5838.16
SALE103988,CUST2031,PROD1145,STORE179,2021-09-12,8,3532.08
SALE103989,CUST2337,PROD1079,STORE176,2024-04-20,9,270.18
SALE103990,CUST1656,PROD1190,STORE156,2022-09-11,9,3467.43
SALE103991,CUST3216,PROD1488,STORE171,2024-03-08,2,1633.64
SALE103992,CUST5286,PROD1342,STORE180,2024-11-09,8,6580.48
SALE103993,CUST10738,PROD1258,STORE141,2025-12-12,8,556.96
SALE103994,CUST9489,PROD1457,STORE110,2020-08-01,5,2036.25
SALE103995,CUST9106,PROD1473,STORE141,2020-03-07,9,1621.17
SALE103996,CUST7568,PROD1287,STORE128,2023-08-29,3,956.49
SALE103997,CUST10546,PROD1231,STORE106,2025-07-03,5,1363.7
SALE103998,CUST6115,PROD1071,STORE119,2021-01-12,8,1769.44
SALE103999,CUST8011,PROD1090,STORE184,2024-04-16,4,3337.16
SALE104000,CUST1849,PROD1156,STORE198,2024-08-21,4,818.48
SALE104001,CUST2905,PROD1278,STORE172,2023-04-18,3,705.42
SALE104002,CUST9661,PROD1262,STORE115,2021-09-13,5,2610.7
SALE104003,CUST1923,PROD1168,STORE191,2023-05-27,7,1763.86
SALE104004,CUST2967,PROD1147,STORE179,2022-09-20,8,2377.44
SALE104005,CUST2206,PROD1182,STORE141,2024-07-03,5,1875.2
SALE104006,CUST4528,PROD1350,STORE150,2024-04-23,4,1682.84
SALE104007,CUST5065,PROD1283,STORE111,2025-11-22,2,560.18
SALE104008,CUST10978,PROD1286,STORE123,2020-02-22,2,254.18
SALE104009,CUST7320,PROD1230,STORE193,2023-05-02,6,5775.42
SALE104010,CUST9796,PROD1433,STORE173,2020-03-22,1,578.58
SALE104011,CUST7384,PROD1344,STORE134,2023-09-28,5,1594.15
SALE104012,CUST6058,PROD1465,STORE147,2021-04-16,3,1387.9499999999998
SALE104013,CUST2224,PROD1186,STORE180,2023-01-29,9,197.28000000000003
SALE104014,CUST1417,PROD1396,STORE144,2022-03-16,2,579.96
SALE104015,CUST4707,PROD1267,STORE147,2025-10-06,1,74.65
SALE104016,CUST2345,PROD1109,STORE126,2021-01-25,2,1819.52
SALE104017,CUST7830,PROD1444,STORE107,2023-12-28,5,4153.25
SALE104018,CUST6343,PROD1227,STORE135,2023-09-04,4,3401.8
SALE104019,CUST9982,PROD1115,STORE139,2020-01-20,6,715.62
SALE104020,CUST4788,PROD1164,STORE180,2021-07-03,6,5719.56
SALE104021,CUST7312,PROD1312,STORE123,2023-05-21,1,271.91
SALE104022,CUST8928,PROD1053,STORE146,2020-12-07,1,194.33
SALE104023,CUST6568,PROD1286,STORE152,2022-04-30,8,5826.72
SALE104024,CUST3207,PROD1027,STORE159,2021-07-26,8,4643.2
SALE104025,CUST10598,PROD1438,STORE102,2022-03-19,1,413.11
SALE104026,CUST7428,PROD1257,STORE132,2022-01-09,3,325.86
SALE104027,CUST4196,PROD1105,STORE142,2024-10-27,1,632.69
SALE104028,CUST6624,PROD1473,STORE166,2022-06-18,6,1631.46
SALE104029,CUST6817,PROD1217,STORE166,2020-09-13,6,1821.54
SALE104030,CUST7131,PROD1264,STORE149,2024-04-01,6,4396.92
SALE104031,CUST4168,PROD1428,STORE177,2024-12-05,7,183.19
SALE104032,CUST2130,PROD1289,STORE160,2020-10-22,6,5861.9400000000005
SALE104033,CUST9695,PROD1306,STORE104,2025-09-08,2,388.66
SALE104034,CUST7865,PROD1092,STORE141,2023-12-31,4,3892.76
SALE104035,CUST3534,PROD1144,STORE160,2025-06-02,4,2782.44
SALE104036,CUST6658,PROD1310,STORE194,2025-01-16,1,42.74
SALE104037,CUST4801,PROD1166,STORE145,2023-12-27,1,553.33
SALE104038,CUST4507,PROD1485,STORE105,2021-02-05,7,6501.599999999999
SALE104039,CUST8993,PROD1428,STORE181,2022-03-09,2,52.34
SALE104040,CUST6161,PROD1138,STORE125,2020-10-14,7,4869.27
SALE104041,CUST5551,PROD1200,STORE190,2025-03-02,5,109.6
SALE104042,CUST4298,PROD1101,STORE186,2021-09-23,6,3168.12
SALE104043,CUST3720,PROD1150,STORE179,2020-11-24,6,4900.92
SALE104044,CUST10713,PROD1302,STORE105,2020-11-08,2,1591.52
SALE104045,CUST3700,PROD1136,STORE145,2020-08-22,4,1128.32
SALE104046,CUST4672,PROD1078,STORE102,2020-04-08,1,260.76
SALE104047,CUST2134,PROD1157,STORE190,2025-01-04,6,864.72
SALE104048,CUST8662,PROD1367,STORE176,2020-01-14,9,7841.789999999999
SALE104049,CUST1199,PROD1451,STORE117,2024-06-05,9,2060.55
SALE104050,CUST9649,PROD1323,STORE193,2022-09-08,5,1334.15
SALE104051,CUST2319,PROD1267,STORE111,2024-01-14,4,1120.36
SALE104052,CUST8469,PROD1313,STORE131,2024-09-27,2,598.46
SALE104053,CUST9353,PROD1146,STORE102,2020-11-06,8,6645.2
SALE104054,CUST3019,PROD1067,STORE161,2021-08-28,9,5235.93
SALE104055,CUST8228,PROD1193,STORE149,2025-12-12,9,5593.14
SALE104056,CUST2954,PROD1047,STORE147,2022-09-07,8,5934.96
SALE104057,CUST9056,PROD1284,STORE103,2020-02-18,8,5253.36
SALE104058,CUST10383,PROD1400,STORE153,2021-05-23,4,2134.44
SALE104059,CUST3074,PROD1249,STORE178,2025-08-04,5,976.3
SALE104060,CUST6621,PROD1117,STORE168,2020-12-17,6,1564.56
SALE104061,CUST8599,PROD1023,STORE135,2023-12-20,7,3213.07
SALE104062,CUST9774,PROD1426,STORE144,2021-02-27,7,2722.86
SALE104063,CUST2949,PROD1489,STORE131,2025-06-08,6,5671.32
SALE104064,CUST2537,PROD1439,STORE103,2022-03-29,3,2927.31
SALE104065,CUST10084,PROD1419,STORE146,2022-11-27,8,3701.2
SALE104066,CUST4670,PROD1265,STORE134,2021-09-26,3,420.51
SALE104067,CUST1026,PROD1312,STORE192,2022-04-23,8,5101.28
SALE104068,CUST9029,PROD1375,STORE166,2024-10-26,3,202.35
SALE104069,CUST4717,PROD1299,STORE133,2023-01-19,1,541.21
SALE104070,CUST1300,PROD1454,STORE141,2023-04-05,9,4073.85
SALE104071,CUST1282,PROD1429,STORE151,2020-11-03,1,572.75
SALE104072,CUST7222,PROD1179,STORE113,2022-05-17,8,4019.36
SALE104073,CUST3904,PROD1073,STORE169,2022-11-21,1,48.8
SALE104074,CUST5061,PROD1194,STORE149,2025-10-14,9,3058.29
SALE104075,CUST3935,PROD1307,STORE184,2022-07-25,1,666.45
SALE104076,CUST10531,PROD1357,STORE182,2023-10-09,9,5791.68
SALE104077,CUST7318,PROD1357,STORE112,2023-07-24,9,1266.75
SALE104078,CUST1789,PROD1471,STORE110,2025-06-02,7,440.23
SALE104079,CUST9642,PROD1161,STORE186,2025-02-02,4,222.2
SALE104080,CUST4129,PROD1100,STORE139,2021-05-04,7,6510.0
SALE104081,CUST2077,PROD1299,STORE112,2021-12-03,6,87.9
SALE104082,CUST7512,PROD1087,STORE171,2025-03-01,4,101.8
SALE104083,CUST9644,PROD1271,STORE122,2023-05-26,9,1740.42
SALE104084,CUST7265,PROD1283,STORE112,2023-07-22,5,3109.2000000000003
SALE104085,CUST10110,PROD1282,STORE149,2022-08-31,8,4473.12
SALE104086,CUST3386,PROD1110,STORE147,2023-09-22,6,5558.04
SALE104087,CUST6764,PROD1313,STORE153,2023-11-30,7,5721.59
SALE104088,CUST8293,PROD1435,STORE184,2020-06-30,3,2859.66
SALE104089,CUST10051,PROD1310,STORE192,2024-05-01,4,3629.96
SALE104090,CUST10607,PROD1302,STORE199,2023-03-31,1,434.48
SALE104091,CUST7512,PROD1425,STORE157,2022-06-08,5,3496.9
SALE104092,CUST10589,PROD1446,STORE130,2022-04-08,6,1160.28
SALE104093,CUST6986,PROD1134,STORE194,2024-10-31,8,6465.04
SALE104094,CUST1856,PROD1266,STORE122,2022-08-28,1,673.93
SALE104095,CUST2349,PROD1240,STORE158,2022-12-03,6,4555.26
SALE104096,CUST10216,PROD1345,STORE193,2022-12-12,7,472.15
SALE104097,CUST2459,PROD1079,STORE154,2020-05-15,4,255.16
SALE104098,CUST2732,PROD1402,STORE101,2025-01-27,8,1664.0
SALE104099,CUST8213,PROD1352,STORE187,2023-05-21,5,2980.6
SALE104100,CUST5758,PROD1281,STORE169,2020-08-25,2,1545.74
SALE104101,CUST8677,PROD1263,STORE182,2022-05-10,7,5600.490000000001
SALE104102,CUST3592,PROD1256,STORE170,2023-05-12,2,1157.16
SALE104103,CUST9823,PROD1455,STORE199,2020-05-10,7,1645.98
SALE104104,CUST3148,PROD1102,STORE188,2025-06-05,4,2112.08
SALE104105,CUST7019,PROD1328,STORE166,2024-11-17,5,971.65
SALE104106,CUST9211,PROD1075,STORE157,2020-09-04,8,4119.36
SALE104107,CUST4729,PROD1021,STORE183,2020-03-06,2,29.3
SALE104108,CUST7380,PROD1273,STORE154,2020-12-05,5,3493.35
SALE104109,CUST4772,PROD1021,STORE131,2022-10-18,4,2379.84
SALE104110,CUST2679,PROD1495,STORE154,2024-12-10,5,2149.25
SALE104111,CUST5969,PROD1430,STORE163,2021-11-27,4,1014.4
SALE104112,CUST7408,PROD1116,STORE179,2024-12-06,7,4644.990000000001
SALE104113,CUST7452,PROD1352,STORE199,2020-10-31,5,4947.6
SALE104114,CUST3966,PROD1423,STORE171,2023-12-26,1,572.75
SALE104115,CUST3058,PROD1323,STORE198,2025-12-27,6,5808.72
SALE104116,CUST2068,PROD1428,STORE116,2021-10-15,7,765.0300000000001
SALE104117,CUST10494,PROD1274,STORE116,2022-10-16,6,3340.0199999999995
SALE104118,CUST1652,PROD1124,STORE197,2024-10-24,2,1298.88
SALE104119,CUST4737,PROD1442,STORE185,2024-04-10,3,509.1
SALE104120,CUST5648,PROD1142,STORE167,2020-10-21,3,2159.07
SALE104121,CUST9361,PROD1109,STORE137,2022-06-22,7,803.9499999999999
SALE104122,CUST10275,PROD1455,STORE101,2023-12-24,2,1953.38
SALE104123,CUST8910,PROD1317,STORE108,2024-06-12,6,3014.52
SALE104124,CUST6300,PROD1255,STORE124,2023-06-04,1,160.83
SALE104125,CUST8720,PROD1257,STORE188,2021-11-07,7,1743.0
SALE104126,CUST4556,PROD1224,STORE109,2023-07-19,4,2762.44
SALE104127,CUST3773,PROD1248,STORE153,2025-07-11,3,1782.03
SALE104128,CUST4526,PROD1052,STORE177,2022-12-13,2,1160.38
SALE104129,CUST2100,PROD1422,STORE169,2021-07-17,2,390.52
SALE104130,CUST3695,PROD1028,STORE130,2023-11-17,9,6453.900000000001
SALE104131,CUST2155,PROD1392,STORE181,2025-09-23,4,508.36
SALE104132,CUST6066,PROD1079,STORE102,2020-12-25,1,540.82
SALE104133,CUST3392,PROD1483,STORE180,2021-08-06,9,1541.88
SALE104134,CUST1177,PROD1379,STORE181,2020-05-26,1,686.45
SALE104135,CUST4246,PROD1493,STORE105,2023-11-15,5,2320.1
SALE104136,CUST4785,PROD1040,STORE152,2023-06-12,7,3238.55
SALE104137,CUST7636,PROD1487,STORE102,2020-05-15,1,742.16
SALE104138,CUST7124,PROD1147,STORE143,2023-07-08,7,5511.099999999999
SALE104139,CUST1483,PROD1077,STORE111,2024-11-17,8,2927.28
SALE104140,CUST7822,PROD1101,STORE125,2022-08-24,7,3385.13
SALE104141,CUST2428,PROD1169,STORE168,2020-12-29,3,2356.2
SALE104142,CUST4117,PROD1111,STORE151,2025-03-24,7,6715.73
SALE104143,CUST4929,PROD1360,STORE168,2025-11-25,3,1141.65
SALE104144,CUST5268,PROD1400,STORE104,2021-12-23,6,2616.6000000000004
SALE104145,CUST10157,PROD1420,STORE181,2020-06-15,5,2668.05
SALE104146,CUST7464,PROD1007,STORE156,2024-12-22,2,1645.56
SALE104147,CUST4014,PROD1349,STORE168,2024-05-31,2,1502.6
SALE104148,CUST7898,PROD1357,STORE198,2021-06-26,3,2612.37
SALE104149,CUST1017,PROD1188,STORE199,2024-08-22,2,925.3
SALE104150,CUST7949,PROD1385,STORE187,2020-10-31,3,1387.02
SALE104151,CUST10822,PROD1361,STORE116,2024-07-09,6,880.8000000000001
SALE104152,CUST6106,PROD1467,STORE158,2023-12-31,7,1325.38
SALE104153,CUST2905,PROD1315,STORE128,2020-03-08,2,1113.12
SALE104154,CUST7857,PROD1023,STORE153,2024-10-10,5,4006.05
SALE104155,CUST5876,PROD1264,STORE160,2022-01-25,3,69.30000000000001
SALE104156,CUST7782,PROD1300,STORE135,2023-01-03,9,5593.14
SALE104157,CUST2828,PROD1073,STORE123,2020-11-05,3,2107.74
SALE104158,CUST9864,PROD1336,STORE192,2024-12-10,2,1723.9
SALE104159,CUST2407,PROD1072,STORE129,2021-01-28,6,5357.16
SALE104160,CUST8407,PROD1128,STORE166,2025-11-28,2,1465.38
SALE104161,CUST10716,PROD1440,STORE144,2022-08-02,7,6748.21
SALE104162,CUST4783,PROD1234,STORE129,2020-05-18,8,5621.04
SALE104163,CUST5334,PROD1019,STORE100,2023-01-11,2,1341.48
SALE104164,CUST10733,PROD1309,STORE130,2020-09-17,2,1616.26
SALE104165,CUST5241,PROD1338,STORE174,2022-11-20,4,1162.72
SALE104166,CUST3698,PROD1297,STORE109,2023-11-08,2,810.08
SALE104167,CUST1305,PROD1028,STORE199,2020-03-11,7,2179.94
SALE104168,CUST4593,PROD1382,STORE157,2022-07-08,2,57.2
SALE104169,CUST1666,PROD1256,STORE112,2021-12-24,3,460.2000000000001
SALE104170,CUST5968,PROD1390,STORE136,2022-10-27,5,1398.55
SALE104171,CUST1114,PROD1494,STORE152,2021-07-19,6,4020.6
SALE104172,CUST3277,PROD1239,STORE157,2020-06-26,6,3751.56
SALE104173,CUST8495,PROD1316,STORE199,2021-12-09,5,3595.8
SALE104174,CUST2809,PROD1052,STORE157,2023-11-17,8,4206.64
SALE104175,CUST1764,PROD1304,STORE140,2023-07-11,9,5315.849999999999
SALE104176,CUST6615,PROD1484,STORE180,2022-12-11,5,4749.150000000001
SALE104177,CUST2511,PROD1354,STORE145,2020-06-04,7,6733.650000000001
SALE104178,CUST5710,PROD1187,STORE160,2022-07-06,7,6014.05
SALE104179,CUST1570,PROD1272,STORE197,2025-08-27,4,2325.84
SALE104180,CUST10143,PROD1336,STORE107,2023-08-27,9,1270.44
SALE104181,CUST8909,PROD1148,STORE146,2022-09-23,7,5434.17
SALE104182,CUST5059,PROD1036,STORE167,2021-06-26,6,4712.4
SALE104183,CUST3541,PROD1145,STORE148,2024-02-17,1,591.72
SALE104184,CUST1793,PROD1339,STORE179,2024-06-22,9,3868.65
SALE104185,CUST1531,PROD1480,STORE183,2024-05-30,6,773.94
SALE104186,CUST2965,PROD1030,STORE158,2021-02-06,1,462.34
SALE104187,CUST2871,PROD1328,STORE196,2024-12-17,9,8512.65
SALE104188,CUST5047,PROD1071,STORE107,2021-07-30,9,2235.78
SALE104189,CUST5278,PROD1376,STORE124,2022-01-03,5,1309.05
SALE104190,CUST4875,PROD1222,STORE159,2024-09-21,1,106.87
SALE104191,CUST7063,PROD1452,STORE158,2024-12-27,1,208.0
SALE104192,CUST5924,PROD1065,STORE168,2022-01-09,9,8663.130000000001
SALE104193,CUST8726,PROD1162,STORE108,2020-09-25,6,3577.86
